Codigo_new,Comentarios_ES,category_id,length_split,length_letters,CleanComment
ESPERA,que las colas son muy largas y que ay que esperar mucho,1,12,55,col larg ay esper
ESPERA,atenderá antes,1,2,14,atend
ESPERA,pero puntuales,1,2,14,puntual
ESPERA,tiempo de espera. no se aceptable que se espero mas de una hora ..,1,14,66,tiemp esper acept esper mas hor   
ESPERA,en la espera,1,3,12,esper
ESPERA,en no tardar,1,3,12,tard
ESPERA,atender antes,1,2,13,atend
ESPERA,"el tiempo de espera, sobre todo en ingresos para intervenciones",1,10,63,tiemp esper ingres intervencion
ESPERA,menos tiempo de espera para tener una visita con un especialista,1,11,64,men tiemp esper ten visit especial
ESPERA,tiempo triaje,1,2,13,tiemp triaj
ESPERA,en las esperas,1,3,14,esper
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,lista de espera para exploraciones complementarias y por quirófano,1,9,66,list esper explor complementari quirofan
ESPERA,tiempo espera,1,2,13,tiemp esper
ESPERA,"hueso cachondeais de la gente. 5 horas esperando, venga ya macho",1,11,64,hues cachondeais gent   hor esper ven mach
ESPERA,que teneis que tardar menos en Coger a la gente no dos horas,1,13,60,teneis tard men cog gent do hor
ESPERA,la pu tualidad,1,3,14,pu tualid
ESPERA,demasido lento esperando 1 hora y media al medicola proxima me KEDO en casa,1,14,75,demas lent esper   hor medi medicol proxim ked cas
ESPERA,al ser puntuales,1,3,16,ser puntual
ESPERA,al ser puntuales,1,3,16,ser puntual
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,tiempo espera,1,2,13,tiemp esper
ESPERA,tiempo espera,1,2,13,tiemp esper
ESPERA,en la espera,1,3,12,esper
ESPERA,en la espera,1,3,12,esper
ESPERA,en la espera,1,3,12,esper
ESPERA,en la espera,1,3,12,esper
ESPERA,espera horrorosa,1,2,16,esper horror
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,un paciente grave y tardía en dar los Resultados 6horas .... una verguenza!,1,13,75,pacient grav tardi dar result  hor      verguenz
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,atender antes,1,2,13,atend
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,pero rápidez la gente muere en la sala de espera .... x dios pero profesioalidad,1,15,80,rapidez gent mor sal esper      x dios profesioal
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,Está bien pero hay que mejorar la rápidez porque llevamos 15 minutos sin ser atendidos,1,15,86,bien mejor rapidez llev    minut ser atend
ESPERA,145 min espera,1,3,14,    minut esper
ESPERA,exagerada espera,1,2,16,exager esper
ESPERA,listas de espera,1,3,16,list esper
ESPERA,tiempo de espera retraso de tres cuartos de hora atencion dos minutos. increible !!!!!,1,14,86,tiemp esper retras tres cuart hor atencion do minut increibl
ESPERA,"no se Debe dar una hora de consulta y que te llamo con 2,30 horas de retrasado.",1,17,79,deb dar hor consult llam      hor retras
ESPERA,ir más rápido,1,3,13,ir rap
ESPERA,atender rapido,1,2,14,atend rap
ESPERA,no esperar tanto,1,3,16,esper
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,"en atender más rápido a los pacientes, para no esperar tanto cuando los necesitas.",1,14,82,atend rap pacient esper necesit
ESPERA,Reducir lista de espera y Cuando pidas un justificante no tiene pongan pegas,1,13,76,reduc list esper ped justif pon peg
ESPERA,agilizar la v el tiempo de espera Llevamos dos horas esperando la vvisita,1,13,73,agiliz v tiemp esper llev do hor esper vvisit
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,si no puden atender que te cambian el día de visita no crees?,1,13,61,si pud atend cambi dia visit cre
ESPERA,"respetar el tiempo de los demás, no sólo el de los profesionales",1,12,64,respet tiemp demas sol profesional
ESPERA,el tiempo de espera,1,4,19,tiemp esper
ESPERA,Tiempo de espera,1,3,16,tiemp esper
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,lo que no puede ser es tener una persona 5 horas en una sala de espera,1,16,70,pod ser ten person   hor sal esper
ESPERA,ir mas deprisa y estsr atento al paciente ya q tardaré mucho en qtender,1,14,71,ir mas depris estsr atent pacient q tard qtend
ESPERA,temas de espera,1,3,15,tem esper
ESPERA,tardan mucho en llamar a los que se han hecho mal es una vergüenza.,1,14,67,tard llam hac mal verguenz
ESPERA,tardar menos,1,2,12,tard men
ESPERA,tarde Mutch,1,2,11,tard mutch
ESPERA,menos espera,1,2,12,men esper
ESPERA,la espera 😣,1,3,11,esper  
ESPERA,en el tiempo,1,3,12,tiemp
ESPERA,60min espera,1,2,12,  min esper
ESPERA,tiempo de espera,1,3,16,tiemp esper
ESPERA,en consultas extenas que no hall que esperar un año para el octalmologo,1,13,71,consult exten hall esper ano octalmolog
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,deribacio a dermatolac desde noviembre y dan visita abril,1,9,57,deribaci dermatolac noviembr dar visit abril
ESPERA,Vas muy lentos,1,3,14,ir lent
ESPERA,en poner mas pintura y ser puntuales con saca puntas,1,10,52,pon mas pintur ser puntual sac punt
ESPERA,"tiempo de espera vergonzoso, falta de personal sanitario",1,8,56,tiemp esper vergonz falt personal sanitari
ESPERA,"pero medicos para atender las urgencia, las espera se Demasiado",1,10,63,medic atend urgenci esper demasi
ESPERA,ser mas rápidos,1,3,15,ser mas rap
ESPERA,en puntualidad. Habeis tardato Unos 40min detendría,1,7,51,puntual habeis tardat   min deten
ESPERA,"podriais mejorar en el tiemponde espera, pero todo ok",1,9,53,podriais mejor tiempond esper ok
ESPERA,notarda tanto,1,2,13,notard
ESPERA,Con la apidesa,1,3,14,apides
ESPERA,en tiempo de espera a la hora de la visita con el cardiologo.?,1,13,62,tiemp esper hor visit cardiolog
ESPERA,puntúa € lidad,1,3,14,puntu   lid
ESPERA,nada asi esta bien pero la puntualidad aique mejor,1,9,50,asi bien puntual aiqu mejor
ESPERA,la puntualidad,1,2,14,puntual
ESPERA,menos espera en operaciones,1,4,27,men esper oper
ESPERA,tiempo espera largo,1,3,19,tiemp esper larg
ESPERA,el tiempo de espera que sea más rápido,1,8,38,tiemp esper rap
ESPERA,Puntualidad por favor,1,3,21,puntual favor
ESPERA,puntualidad por favor,1,3,21,puntual favor
ESPERA,La puntualidad del atención al cliente,1,6,38,puntual atencion client
ESPERA,en ser atendido rápidamente y ser me amable,1,8,43,ser atend rapid ser amabl
ESPERA,un poco de organización y rápidez!,1,6,34,organiz rapidez
ESPERA,el tiempo de espera en Ucies se sobrehumano,1,8,43,tiemp esper uci sobrehuman
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,ajustar pero la espera,1,4,22,ajust esper
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,tiempo devespera de consultav a cnsulta,1,6,39,tiemp devesper consultav cnsult
ESPERA,tiempo de espera en gestion de pacientes,1,7,40,tiemp esper gestion pacient
ESPERA,pero rápidez por favor,1,4,22,rapidez favor
ESPERA,"la organización de las Pruebas, vengo de vilanova y tengo analitica a las 7'30 y la ecografiana las 12'00 y radiografía 13. Creomque se puede gestionarbmejor para que los pacientes no estemos toda la mañana para 3 Pruebas. Gracias",1,39,230,organiz prueb ven vilanov analit      ecografian       radiografi    creomqu pod gestionarbmejor pacient manan   prueb graci
ESPERA,puntualidad. Nuestro Tiempo se valioso,1,5,38,puntual tiemp valios
ESPERA,pero rápidez y Reducir listas de espera,1,7,39,rapidez reduc list esper
ESPERA,que sea un poco mas rapido el Servicio,1,8,38,mas rap servici
ESPERA,Que nos atiendan antes,1,4,22,atend
ESPERA,"si la demora es importante, s debería avissar los pacientes más o menos del tiempo de la demora. hoy ha sido de casi 2 horas en las que por si nos cridabem, no hemos ido ni al baño. el paciente, con 85 años, ha terminado con dolor de todos los huesos de tanto rato sentado",1,55,272,si demor import segund deb aviss pacient men tiemp demor hoy ser casi   hor si cridabem ir ban pacient    ano termin dolor hues rat sent
ESPERA,pocos medicos pediatricos y Hacen ewperar a los niños Pequeños sin comer r 4 horas no se normalmun crio de 4 años y con fiebre y mezclado en la sala con virus peores que el Suyo Hagan apartamentos con la gravedad y no los Dejen con tanta espera que son niños,1,51,258,medic pediatr hac ewper nin pequen com r   hor normalmun cri   ano fiebr mezcl sal virus peor hac apartament graved dej esper nin
ESPERA,"no el en que aspectos se podría mejor ......... lo q no se puede se tener una hora para consulta, y estar 3 HRAS o mas de Retraso ....... se logico y normal tener algo de espera xq cada paciente necesita super tiempo.pero 3 horas cuarto es una barbaridad.",1,49,255,aspect pod mejor           q pod ten hor consult   hras mas retras         logic normal ten esper xq cad pacient necesit sup tiempo per   hor cuart barbar
ESPERA,la espera se exagerada,1,4,22,esper exager
ESPERA,"la espera, tardía mucho",1,4,23,esper tardi
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,la espera en urgencias,1,4,22,esper urgenci
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,tiempo espera consultas,1,3,23,tiemp esper consult
ESPERA,no acero esperar tanto,1,4,22,acer esper
ESPERA,no acero esperar tanto,1,4,22,acer esper
ESPERA,lista de espera un año,1,5,22,list esper ano
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,todo se Demasiado lento. desesperante,1,5,37,demasi lent desesper
ESPERA,El tiempo de espera se muy prolongado,1,7,37,tiemp esper prolong
ESPERA,en hechos y no tanta es0era! solución yá,1,8,40,hech es er solucion ya
ESPERA,puede millorarr en atender mes temprano,1,6,39,pod millorarr atend mes tempran
ESPERA,abrir antes la puerta,1,4,21,abrir puert
ESPERA,"en ocasiones he esperada Demasiado mí turno .Y las visitas Cuando quieres delantero Porque necesitas, se bastante complicado búsqueda la den pronto .... 1 semana sería el justo se esas ocasiones",1,31,194,ocasion esper demasi turn  y visit quer delanter necesit bastant complic busqued dar pront        seman just ocasion
ESPERA,el tiempo de espera en la consulta proxima,1,8,42,tiemp esper consult proxim
ESPERA,tempo,1,1,5,temp
ESPERA,tiempo espera Pruebas tardía muchos meses,1,6,41,tiemp esper prueb tardi mes
ESPERA,menos tiempo d.espera,1,3,21,men tiemp d esper
ESPERA,el tiempo de espera,1,4,19,tiemp esper
ESPERA,"La rato de espera en Urgencias, en una paciente con la tensión arterial a 23 de Maxima, una hora de espera aunque diciendo los antecedentes familiares !!!!!! Falta personal !!!!!!!!",1,30,181,rat esper urgenci pacient tension arterial    maxim hor esper aunqu dec antecedent famili falt personal
ESPERA,atender mas rapido miedo esto es urjensia,1,7,41,atend mas rap mied urjensi
ESPERA,Atender pero pronto las consultas urgentes,1,6,42,atend pront consult urgent
ESPERA,"el tiempo de espera para conseguir primera visita es escessiu, más teniendo en cuenta que normalmente no estás en tratamiento y / o puede que no sea el indicado",1,29,160,tiemp esper consegu primer visit escessiu cont normal tratamient pod indic
ESPERA,"he estado un montón de, rato esperando un bocadillo de lomo con queso que no tenían porque s, había terminado y yo esperando un montón de, rato para nada. fatal!",1,30,161,monton rat esper bocadill lom ques segund termin esper monton rat nad fatal
ESPERA,"La puntualidad no suele ser muy buena. Sobre todo por la tarde, que se Cuando suelo presenciarlo miedo estar comúnmente citadas en esa franja horaria.",1,25,150,puntual sol ser buen tard sol presenci mied comun cit franj horari
ESPERA,"lo hace muy bien y supongo que el tiempo de, espera no depende de los profesionales sino de los recursos disponibles. siempre en todo se puede mejorar, adelante",1,28,160,hac bien supon tiemp esper depend profesional sin recurs dispon siempr pod mejor adelant
ESPERA,espera,1,1,6,esper
ESPERA,espera,1,1,6,esper
ESPERA,espera,1,1,6,esper
ESPERA,temp espera excesiva,1,3,20,temp esper exces
ESPERA,"si la demora es importante, s debería avissar los pacientes más o menos del tiempo de la demora. hoy ha sido de casi 2 horas en las que por si nos cridabem, no hemos ido ni al baño. el paciente, con 85 años, ha terminado con dolor de todos los huesos de tanto rato sentado",1,55,272,si demor import segund deb aviss pacient men tiemp demor hoy ser casi   hor si cridabem ir ban pacient    ano termin dolor hues rat sent
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,no tardar mucho en atender a las personas,1,8,41,tard atend person
ESPERA,rapid,1,1,5,rap
ESPERA,en espera del cliente,1,4,21,esper client
ESPERA,rápidez para atender,1,3,20,rapidez atend
ESPERA,tiempo,1,1,6,tiemp
ESPERA,tiempo,1,1,6,tiemp
ESPERA,"los enfermos también tenemos obligaciones, seguramente al igual que los médicos. Esto es una constante en casi todos los servicios. El tiempo de espera de dos o más horas se extremadamente excesivo y no tolerable.",1,35,213,enferm oblig segur igual medic constant casi servici tiemp esper do hor extrem exces toler
ESPERA,"si el toman todo con Mucha tranquilidad, hay que esperar mucho y luego Cuando te atienden no se tardía nada, he venideras ayer con mi hija la han Mandado en casa y hoy estoy aquí otra vez",1,37,187,si tom tranquil esper lueg atend tardi nad venider ayer hij mand cas hoy aqu vez
ESPERA,"rápido, mellamaron para adelantar horario",1,5,41,rap mellam adelant horari
ESPERA,am el temes denespera,1,4,21,am tem denesper
ESPERA,que no tarde Tanto,1,4,18,tard
ESPERA,en el timpo de eperra,1,5,21,timp eperr
ESPERA,"tiempo de espera, ampliación de personal",1,6,40,tiemp esper ampliacion personal
ESPERA,en que el tiempo de espera sea más corto,1,9,40,tiemp esper cort
ESPERA,en el tiempo de espera Asid siete horas,1,8,39,tiemp esper asir siet hor
ESPERA,no hacer esperar tanto esls pasiens al médico,1,8,45,hac esper esls pasiens medic
ESPERA,en el tiempo de espera,1,5,22,tiemp esper
ESPERA,me han tenído hora y media esperando sin atendernos y sin decirnos k nos vayamos con un niño con Mucha fiebre y anginas. Y siguiendo la indicación del personal administrativo k me Dijo k me viniera aquí y k me atenderian. me voy a urgencias de la residencia con una demora de varias horasva un niño con 38. Sin palabras ....,1,61,324,tenid hor medi esper atend dec k ir nin fiebr angin segu indic personal administr k dec k ven aqu k atenderi ir urgenci residenci demor vari horasv nin    palabr     
ESPERA,"deberia haber un pediatra atendiendo urgencias ya que el tiempo de espera para un bebe es exagerada, esperas muchisimo para que te examine un médico general que Finalmente Tiene que llamar al pediatra. Hemos esperado 3 horas Cuando solo habia un niño Cuando llegamos. si hubiera un pediatra hubieramos tardado 15.  la atención del personal es buena.",1,57,349,deberi hab pediatr atend urgenci tiemp esper beb exager esper muchisim examin medic general final llam pediatr esper   hor sol habi nin lleg si pediatr hubier tard    atencion personal buen
ESPERA,"llevamos desde las 23: 55h a urgencias por un transporte de ambulancia a mi abuela y todavía no sabemos nada claro, hasta que no hemos pedido atencion, llevaba 4h y media esperando en la salita. Ahora parece que ya han hecho pruebas. Hay que decir que son las 6: 09h. APUNTAR QUE HA VENIDO CON 25 DE TENSIÓN !!!!! Pero repito que hasta las 4h pasadas no la han vuelto a mirar y han visto la gravedad.",1,77,400,llev      h urgenci transport ambul abuel todav sab clar ped atencion llev  h medi esper salit ahor parec hac prueb dec     h apunt ven    tension repet  h pas volv mir vest graved
ESPERA,"falta rapidez, y en el, espera",1,6,30,falt rapidez esper
ESPERA,tiempo de espera demasiado largo,1,5,32,tiemp esper demasi larg
ESPERA,tiempo de espera en consulta,1,5,28,tiemp esper consult
ESPERA,la puntuacion de las entradas,1,5,29,puntuacion entrar
ESPERA,tiempo de espera casi una hora,1,6,30,tiemp esper casi hor
ESPERA,rapidez en preparar la comida,1,5,29,rapidez prepar com
ESPERA,Mejora la espera de urgencias,1,5,29,mejor esper urgenci
ESPERA,la espera para que te atienden,1,6,30,esper atend
ESPERA,en la espera del paciente,1,5,25,esper pacient
ESPERA,en la espera de las citas,1,6,25,esper cit
ESPERA,que los clientes no esperen tan,1,6,31,client esper tan
ESPERA,ser más rápidos en atender,1,5,26,ser rap atend
ESPERA,atencion tiempo de espera,1,4,25,atencion tiemp esper
ESPERA,el tiempo de la sala de espera,1,7,30,tiemp sal esper
ESPERA,hora de espera demasiada espera,1,5,31,hor esper demasi esper
ESPERA,masa espera x que t atiendan,1,6,28,mas esper x t atend
ESPERA,té PUEDES morir esperando,1,4,25,te pod mor esper
ESPERA,tiempo de espera es demasiado,1,5,29,tiemp esper demasi
ESPERA,en menos tiempo de espera,1,5,25,men tiemp esper
ESPERA,tiempo de espera. 3 horas.,1,5,26,tiemp esper   hor
ESPERA,Reducir el tiempo de espera,1,5,27,reduc tiemp esper
ESPERA,la puntualidad y el hijiene,1,5,27,puntual hijien
ESPERA,Puedo ir um poco mas rapido,1,6,27,pod ir um mas rap
ESPERA,tiempo de espera en consulta,1,5,28,tiemp esper consult
ESPERA,puntualidad abrir cafetería,1,3,27,puntual abrir cafet
ESPERA,el tiempo de espera !!!!!!!!!!!,1,5,31,tiemp esper
ESPERA,ATENCION PUNTUAL POR FAVOR,1,4,26,atencion puntual favor
ESPERA,"tiempo de espera ,,,,,, meses",1,5,29,tiemp esper mes
ESPERA,que no tardan tanto en llamar,1,6,29,tard llam
ESPERA,el tiempo de espera es eterno,1,6,29,tiemp esper etern
ESPERA,mes atencion y menos espera,1,5,27,mes atencion men esper
ESPERA,listas y tiempo de esperas,1,5,26,list tiemp esper
ESPERA,tiempos de citas y esperas,1,5,26,tiemp cit esper
ESPERA,la esperademasiado espera,1,3,25,esperademasi esper
ESPERA,sobretodo el tiempo de espera,1,5,29,sobretod tiemp esper
ESPERA,espera,1,1,6,esper
ESPERA,horas mas de hora o por la tarde,1,8,32,hor mas hor tard
ESPERA,con tarda menos en dar visita,1,6,29,tard men dar visit
ESPERA,la espera del turno de resepcion,1,6,32,esper turn resepcion
